-181.038, -59.891, 15.526, 23.083
-181.048, -60.410, 15.591, 23.116
-181.050, -60.931, 15.635, 23.149
-181.044, -61.453, 15.658, 23.182
-181.036, -61.976, 15.721, 23.215
-181.034, -62.502, 15.778, 23.248
-181.041, -63.029, 15.815, 23.281
-181.049, -63.558, 15.889, 23.314
-181.050, -64.089, 15.943, 23.347
-181.042, -64.621, 15.972, 23.380
-181.030, -65.155, 16.039, 23.413
-181.025, -65.691, 16.099, 23.446
-181.028, -66.229, 16.138, 23.479
-181.032, -66.769, 16.215, 23.512
-181.028, -67.311, 16.271, 23.545
-181.015, -67.854, 16.301, 23.578
-180.999, -68.399, 16.368, 23.611
-180.988, -68.946, 16.427, 23.644
-180.986, -69.494, 16.468, 23.677
-180.992, -70.044, 16.493, 23.710
-181.002, -70.596, 16.561, 23.743
-181.008, -71.150, 16.635, 23.776
-181.008, -71.706, 16.689, 23.809
-181.000, -72.263, 16.727, 23.842
-180.991, -72.823, 16.807, 23.875
-180.989, -73.385, 16.876, 23.908
-180.995, -73.949, 16.919, 23.941
-181.003, -74.515, 16.998, 23.974
-181.004, -75.083, 17.057, 24.007
-180.995, -75.652, 17.091, 24.040
-180.983, -76.224, 17.163, 24.073
-180.978, -76.797, 17.225, 24.106
-180.980, -77.373, 17.267, 24.139
-180.984, -77.950, 17.345, 24.172
-180.980, -78.530, 17.403, 24.205
-180.966, -79.111, 17.436, 24.238
-180.948, -79.693, 17.506, 24.271
-180.937, -80.278, 17.568, 24.304
-180.934, -80.865, 17.611, 24.337
-180.938, -81.453, 17.640, 24.370
-180.948, -82.043, 17.708, 24.403
-180.953, -82.635, 17.784, 24.436
-180.952, -83.229, 17.840, 24.469
-180.944, -83.825, 17.882, 24.502
-180.934, -84.424, 17.966, 24.535
-180.931, -85.024, 18.037, 24.568
-180.937, -85.627, 18.085, 24.601
-180.945, -86.232, 18.169, 24.634
-180.945, -86.839, 18.233, 24.667
-180.936, -87.448, 18.269, 24.700
-180.923, -88.058, 18.324, 24.733
-180.917, -88.669, 18.344, 24.766
-180.919, -89.280, 18.309, 24.799
-180.922, -89.888, 18.255, 24.832
-180.917, -90.493, 18.165, 24.865
-180.902, -91.094, 18.045, 24.898
-180.884, -91.691, 17.935, 24.931
-180.873, -92.285, 17.831, 24.964
-180.869, -92.876, 17.724, 24.997
-180.867, -93.464, 17.644, 25.030
-180.856, -94.050, 17.569, 25.063
-180.844, -94.634, 17.512, 25.096
-180.839, -95.216, 17.460, 25.129
-180.832, -95.797, 17.424, 25.162
-180.817, -96.376, 17.385, 25.195
-180.803, -96.955, 17.369, 25.228
-180.797, -97.534, 17.351, 25.261
-180.798, -98.112, 17.325, 25.294
-180.801, -98.690, 17.332, 25.327
-180.796, -99.268, 17.330, 25.360
-180.784, -99.846, 17.315, 25.393
-180.768, -100.424, 17.337, 25.426
-180.760, -101.002, 17.358, 25.459
-180.760, -101.582, 17.363, 25.492
-180.762, -102.162, 17.403, 25.525
-180.755, -102.743, 17.427, 25.558
-180.740, -103.324, 17.431, 25.591
-180.724, -103.906, 17.461, 25.624
-180.717, -104.488, 17.473, 25.657
-180.717, -105.071, 17.456, 25.690
-180.722, -105.653, 17.455, 25.723
-180.719, -106.234, 17.444, 25.756
-180.709, -106.814, 17.405, 25.789
-180.697, -107.394, 17.382, 25.822
-180.695, -107.972, 17.347, 25.855
-180.701, -108.549, 17.298, 25.888
-180.712, -109.125, 17.284, 25.921
-180.717, -109.700, 17.273, 25.954
-180.714, -110.275, 17.239, 25.987
-180.710, -110.849, 17.215, 26.020
-180.716, -111.422, 17.173, 26.053
-180.723, -111.993, 17.143, 26.086
-180.723, -112.564, 17.110, 26.119
-180.726, -113.134, 17.086, 26.152
-180.737, -113.702, 17.049, 26.185
-180.748, -114.270, 17.024, 26.218
-180.752, -114.836, 16.993, 26.251
-180.748, -115.402, 16.946, 26.284
-180.744, -115.966, 16.921, 26.317
-180.747, -116.529, 16.887, 26.350
-180.760, -117.090, 16.835, 26.383
-180.776, -117.651, 16.814, 26.416
-180.784, -118.211, 16.797, 26.449
-180.785, -118.770, 16.758, 26.482
-180.785, -119.328, 16.729, 26.515
-180.793, -119.884, 16.685, 26.548
-180.803, -120.439, 16.656, 26.581
-180.805, -120.994, 16.625, 26.614
-180.810, -121.547, 16.602, 26.647
-180.811, -122.100, 16.574, 26.680
-180.814, -122.652, 16.546, 26.713
-180.813, -123.203, 16.511, 26.746
-180.813, -123.752, 16.481, 26.779
-180.821, -124.301, 16.440, 26.812
-180.828, -124.848, 16.416, 26.845
-180.828, -125.395, 16.390, 26.878
-180.820, -125.940, 16.347, 26.911
-180.811, -126.484, 16.324, 26.944
-180.810, -127.027, 16.291, 26.977
-180.817, -127.569, 16.239, 27.010
-180.828, -128.110, 16.218, 27.043
-180.831, -128.650, 16.202, 27.076
-180.827, -129.190, 16.165, 27.109
-180.814, -129.727, 16.107, 27.142
-180.797, -130.262, 16.078, 27.175
-180.784, -130.798, 16.066, 27.208
-180.779, -131.333, 16.041, 27.241
-180.780, -131.867, 15.997, 27.274
-180.784, -132.400, 15.983, 27.307
-180.781, -132.933, 15.972, 27.340
-180.770, -133.464, 15.936, 27.373
-180.750, -133.993, 15.877, 27.406
-180.726, -134.521, 15.846, 27.439
-180.707, -135.049, 15.832, 27.472
-180.694, -135.576, 15.808, 27.505
-180.689, -136.102, 15.767, 27.538
-180.686, -136.628, 15.760, 27.571
-180.676, -137.153, 15.755, 27.604
-180.658, -137.677, 15.723, 27.637
-180.639, -138.200, 15.699, 27.670
-180.629, -138.722, 15.658, 27.703
-180.619, -139.244, 15.631, 27.736
-180.602, -139.764, 15.606, 27.769
-180.588, -140.283, 15.590, 27.802
-180.581, -140.802, 15.561, 27.835
-180.575, -141.321, 15.542, 27.868
-180.561, -141.838, 15.514, 27.901
-180.540, -142.353, 15.471, 27.934
-180.518, -142.868, 15.453, 27.967
-180.504, -143.382, 15.426, 28.000
-180.499, -143.896, 15.381, 28.033
-180.497, -144.408, 15.367, 28.066
-180.488, -144.920, 15.359, 28.099
-180.472, -145.431, 15.325, 28.132
-180.454, -145.941, 15.303, 28.165
-180.445, -146.450, 15.265, 28.198
-180.445, -146.958, 15.211, 28.231
-180.449, -147.464, 15.191, 28.264
-180.447, -147.970, 15.178, 28.297
-180.436, -148.475, 15.148, 28.330
-180.418, -148.979, 15.099, 28.363
-180.396, -149.481, 15.086, 28.396
-180.379, -149.984, 15.086, 28.429
-180.369, -150.487, 15.064, 28.462
-180.366, -150.988, 15.014, 28.495
-180.366, -151.487, 14.986, 28.528
-180.359, -151.986, 14.963, 28.561
-180.343, -152.484, 14.931, 28.594
-180.327, -152.982, 14.928, 28.627
-180.319, -153.479, 14.917, 28.660
-180.319, -153.976, 14.894, 28.693
-180.318, -154.472, 14.884, 28.726
-180.310, -154.968, 14.862, 28.759
-180.294, -155.462, 14.818, 28.792
-180.279, -155.955, 14.793, 28.825
-180.272, -156.447, 14.760, 28.858
-180.273, -156.938, 14.712, 28.891
-180.279, -157.428, 14.702, 28.924
-180.277, -157.918, 14.698, 28.957
-180.268, -158.407, 14.668, 28.990
-180.258, -158.896, 14.648, 29.023
-180.257, -159.383, 14.610, 29.056
-180.257, -159.869, 14.587, 29.089
-180.250, -160.355, 14.564, 29.122
-180.246, -160.840, 14.549, 29.155
-180.242, -161.325, 14.537, 29.188
-180.233, -161.809, 14.511, 29.221
-180.227, -162.292, 14.480, 29.254
-180.229, -162.773, 14.437, 29.287
-180.231, -163.254, 14.418, 29.320
-180.227, -163.734, 14.400, 29.353
-180.214, -164.213, 14.367, 29.386
-180.202, -164.692, 14.354, 29.419
-180.197, -165.170, 14.327, 29.452
-180.202, -165.646, 14.280, 29.485
-180.210, -166.122, 14.265, 29.518
-180.212, -166.597, 14.258, 29.551
-180.206, -167.072, 14.230, 29.584
-180.192, -167.545, 14.176, 29.617
-180.174, -168.016, 14.152, 29.650
-180.162, -168.487, 14.140, 29.683
-180.158, -168.958, 14.117, 29.716
-180.161, -169.428, 14.075, 29.749
-180.167, -169.897, 14.071, 29.782
-180.166, -170.366, 14.073, 29.815
-180.157, -170.835, 14.048, 29.848
-180.141, -171.302, 13.992, 29.881
-180.120, -171.767, 13.959, 29.914
-180.106, -172.231, 13.935, 29.947
-180.099, -172.695, 13.905, 29.980
-180.099, -173.158, 13.868, 30.013
-180.103, -173.620, 13.872, 30.046
-180.100, -174.083, 13.882, 30.079
-180.089, -174.545, 13.863, 30.112
-180.070, -175.006, 13.811, 30.145
-180.047, -175.465, 13.777, 30.178
-180.031, -175.923, 13.749, 30.211
-180.022, -176.380, 13.713, 30.244
-180.012, -176.837, 13.708, 30.277
-179.994, -177.294, 13.702, 30.310
-179.979, -177.750, 13.698, 30.343
-179.960, -178.206, 13.680, 30.376
-179.944, -178.661, 13.656, 30.409
-179.923, -179.115, 13.629, 30.442
-179.905, -179.569, 13.612, 30.475
-179.883, -180.022, 13.596, 30.508
-179.863, -180.474, 13.582, 30.541
-179.840, -180.926, 13.559, 30.574
-179.818, -181.376, 13.536, 30.607
-179.804, -181.827, 13.498, 30.640
-179.790, -182.276, 13.481, 30.673
-179.769, -182.724, 13.465, 30.706
-179.741, -183.172, 13.432, 30.739
-179.712, -183.618, 13.418, 30.772
-179.681, -184.064, 13.403, 30.805
-179.654, -184.509, 13.384, 30.838
-179.622, -184.953, 13.356, 30.871
-179.592, -185.397, 13.329, 30.904
-179.569, -185.840, 13.292, 30.937
-179.546, -186.282, 13.278, 30.970
-179.516, -186.723, 13.264, 31.003
-179.478, -187.163, 13.232, 31.036
-179.439, -187.602, 13.216, 31.069
-179.399, -188.040, 13.196, 31.102
-179.361, -188.478, 13.174, 31.135
-179.331, -188.915, 13.135, 31.168
-179.300, -189.351, 13.116, 31.201
-179.262, -189.786, 13.097, 31.234
-179.216, -190.220, 13.064, 31.267
-179.169, -190.652, 13.053, 31.300
-179.121, -191.084, 13.043, 31.333
-179.075, -191.516, 13.028, 31.366
-179.025, -191.947, 13.000, 31.399
-178.966, -192.375, 12.953, 31.432
-178.906, -192.802, 12.930, 31.465
-178.844, -193.227, 12.913, 31.498
-178.784, -193.653, 12.900, 31.531
-178.719, -194.078, 12.882, 31.564
-178.645, -194.500, 12.844, 31.597
-178.570, -194.921, 12.827, 31.630
-178.492, -195.340, 12.811, 31.663
-178.417, -195.760, 12.795, 31.696
-178.336, -196.178, 12.772, 31.729
-178.257, -196.596, 12.750, 31.762
-178.174, -197.012, 12.732, 31.795
-178.081, -197.426, 12.709, 31.828
-177.988, -197.839, 12.720, 31.861
-177.891, -198.252, 12.735, 31.894
-177.797, -198.667, 12.759, 31.927
-177.697, -199.081, 12.787, 31.960
-177.599, -199.497, 12.825, 31.993
-177.496, -199.914, 12.865, 32.026
-177.384, -200.328, 12.892, 32.059
-177.263, -200.741, 12.906, 32.092
-177.137, -201.154, 12.964, 32.125
-177.015, -201.570, 13.023, 32.158
-176.888, -201.987, 13.088, 32.191
-176.761, -202.406, 13.156, 32.224
-176.629, -202.827, 13.224, 32.257
-176.496, -203.249, 13.300, 32.290
-176.358, -203.673, 13.372, 32.323
-176.221, -204.099, 13.453, 32.356
-176.078, -204.527, 13.529, 32.389
-175.936, -204.958, 13.613, 32.422
-175.790, -205.389, 13.692, 32.455
-175.644, -205.824, 13.779, 32.488
-175.493, -206.261, 13.860, 32.521
-175.334, -206.696, 13.917, 32.554
-175.172, -207.133, 14.001, 32.587
-175.008, -207.572, 14.077, 32.620
-174.844, -208.013, 14.142, 32.653
-174.676, -208.455, 14.197, 32.686
-174.508, -208.899, 14.252, 32.719
-174.335, -209.343, 14.304, 32.752
-174.163, -209.789, 14.362, 32.785
-173.986, -210.235, 14.415, 32.818
-173.810, -210.683, 14.471, 32.851
-173.629, -211.132, 14.520, 32.884
-173.449, -211.582, 14.569, 32.917
-173.265, -212.033, 14.614, 32.950
-173.082, -212.485, 14.665, 32.983
-172.894, -212.938, 14.712, 33.016
-172.708, -213.393, 14.763, 33.049
-172.518, -213.848, 14.810, 33.082
-172.328, -214.305, 14.858, 33.115
-172.134, -214.762, 14.903, 33.148
-171.942, -215.221, 14.952, 33.181
-171.745, -215.681, 14.998, 33.214
-171.550, -216.142, 15.048, 33.247
-171.350, -216.603, 15.095, 33.280
-171.151, -217.067, 15.144, 33.313
-170.949, -217.531, 15.191, 33.346
-170.747, -217.996, 15.241, 33.379
-170.541, -218.462, 15.287, 33.412
-170.336, -218.930, 15.337, 33.445
-170.127, -219.398, 15.384, 33.478
-169.919, -219.868, 15.436, 33.511
-169.707, -220.338, 15.483, 33.544
-169.496, -220.811, 15.534, 33.577
-169.281, -221.283, 15.582, 33.610
-169.067, -221.758, 15.633, 33.643
-168.848, -222.232, 15.681, 33.676
-168.631, -222.709, 15.734, 33.709
-168.409, -223.186, 15.783, 33.742
-168.188, -223.665, 15.836, 33.775
-167.964, -224.144, 15.885, 33.808
-167.730, -224.620, 15.914, 33.841
-167.495, -225.097, 15.974, 33.874
-167.266, -225.579, 16.010, 33.907
-167.044, -226.064, 16.025, 33.940
-166.824, -226.553, 16.079, 33.973
-166.598, -227.040, 16.133, 34.006
-166.364, -227.525, 16.168, 34.039
-166.122, -228.008, 16.190, 34.072
-165.873, -228.487, 16.206, 34.105
-165.617, -228.964, 16.264, 34.138
-165.363, -229.444, 16.337, 34.171
-165.112, -229.930, 16.391, 34.204
-164.866, -230.419, 16.432, 34.237
-164.618, -230.910, 16.515, 34.270
-164.361, -231.399, 16.579, 34.303
-164.096, -231.885, 16.621, 34.336
-163.826, -232.371, 16.700, 34.369
-163.560, -232.863, 16.769, 34.402
-163.301, -233.359, 16.818, 34.435
-163.041, -233.859, 16.905, 34.468
-162.774, -234.357, 16.972, 34.501
-162.498, -234.853, 17.011, 34.534
-162.219, -235.348, 17.087, 34.567
-161.945, -235.849, 17.152, 34.600
-161.677, -236.356, 17.194, 34.633
-161.409, -236.865, 17.273, 34.666
-161.134, -237.373, 17.335, 34.699
-160.851, -237.877, 17.371, 34.732
-160.564, -238.382, 17.446, 34.765
-160.282, -238.893, 17.508, 34.798
-160.007, -239.409, 17.548, 34.831
-159.732, -239.928, 17.625, 34.864
-159.450, -240.445, 17.685, 34.897
-159.159, -240.959, 17.722, 34.930
-158.865, -241.473, 17.797, 34.963
-158.576, -241.993, 17.860, 34.996
-158.293, -242.518, 17.900, 35.029
-158.011, -243.046, 17.979, 35.062
-157.721, -243.572, 18.040, 35.095
-157.423, -244.096, 18.078, 35.128
-157.121, -244.619, 18.154, 35.161
-156.824, -245.149, 18.218, 35.194
-156.533, -245.683, 18.261, 35.227
-156.244, -246.221, 18.341, 35.260
-155.946, -246.757, 18.404, 35.293
-155.640, -247.290, 18.444, 35.326
-155.330, -247.823, 18.521, 35.359
-155.025, -248.362, 18.586, 35.392
-154.727, -248.906, 18.630, 35.425
-154.429, -249.453, 18.712, 35.458
-154.123, -249.999, 18.775, 35.491
-153.816, -250.547, 18.857, 35.524
-153.505, -251.095, 18.921, 35.557
-153.193, -251.646, 18.998, 35.590
-152.887, -252.202, 19.056, 35.623
-152.579, -252.759, 19.129, 35.656
-152.272, -253.320, 19.189, 35.689
-151.964, -253.882, 19.246, 35.722
-151.659, -254.447, 19.264, 35.755
-151.363, -255.016, 19.222, 35.788
-151.072, -255.584, 19.158, 35.821
-150.776, -256.146, 19.063, 35.854
-150.484, -256.706, 18.957, 35.887
-150.191, -257.262, 18.841, 35.920
-149.903, -257.815, 18.733, 35.953
-149.624, -258.370, 18.628, 35.986
-149.355, -258.925, 18.522, 36.019
-149.091, -259.480, 18.443, 36.052
-148.821, -260.030, 18.372, 36.085
-148.554, -260.580, 18.318, 36.118
-148.297, -261.132, 18.264, 36.151
-148.040, -261.682, 18.228, 36.184
-147.789, -262.235, 18.195, 36.217
-147.538, -262.787, 18.177, 36.250
-147.292, -263.340, 18.158, 36.283
-147.057, -263.897, 18.128, 36.316
-146.826, -264.456, 18.129, 36.349
-146.590, -265.012, 18.125, 36.382
-146.347, -265.566, 18.110, 36.415
-146.104, -266.119, 18.133, 36.448
-145.869, -266.677, 18.149, 36.481
-145.642, -267.238, 18.149, 36.514
-145.424, -267.802, 18.138, 36.547
-145.211, -268.369, 18.162, 36.580
-144.996, -268.936, 18.205, 36.613
-144.774, -269.502, 18.232, 36.646
-144.547, -270.067, 18.247, 36.679
-144.318, -270.633, 18.303, 36.712
-144.097, -271.203, 18.346, 36.745
-143.883, -271.777, 18.371, 36.778
-143.677, -272.354, 18.382, 36.811
-143.477, -272.934, 18.430, 36.844
-143.274, -273.516, 18.494, 36.877
-143.064, -274.097, 18.540, 36.910
-142.856, -274.681, 18.610, 36.943
-142.656, -275.271, 18.664, 36.976
-142.457, -275.862, 18.736, 37.009
-142.261, -276.457, 18.797, 37.042
-142.074, -277.056, 18.836, 37.075
-141.892, -277.659, 18.908, 37.108
-141.703, -278.262, 18.965, 37.141
-141.516, -278.868, 19.041, 37.174
-141.327, -279.476, 19.106, 37.207
-141.140, -280.087, 19.186, 37.240
-140.960, -280.703, 19.246, 37.273
-140.789, -281.322, 19.279, 37.306
-140.627, -281.943, 19.287, 37.339
-140.472, -282.568, 19.325, 37.372
-140.315, -283.193, 19.378, 37.405
-140.152, -283.819, 19.402, 37.438
-139.985, -284.444, 19.387, 37.471
-139.818, -285.068, 19.366, 37.504
-139.660, -285.692, 19.311, 37.537
-139.513, -286.315, 19.225, 37.570
-139.376, -286.937, 19.123, 37.603
-139.248, -287.558, 19.015, 37.636
-139.131, -288.177, 18.937, 37.669
-139.017, -288.795, 18.892, 37.702
-138.898, -289.412, 18.845, 37.735
-138.774, -290.027, 18.791, 37.768
-138.651, -290.641, 18.775, 37.801
-138.540, -291.257, 18.757, 37.834
-138.439, -291.873, 18.726, 37.867
-138.349, -292.489, 18.684, 37.900
-138.266, -293.105, 18.673, 37.933
-138.182, -293.722, 18.683, 37.966
-138.092, -294.339, 18.669, 37.999
-137.997, -294.953, 18.623, 38.032
-137.902, -295.566, 18.585, 38.065
-137.817, -296.179, 18.532, 38.098
-137.741, -296.790, 18.464, 38.131
-137.674, -297.399, 18.390, 38.164
-137.614, -298.007, 18.350, 38.197
-137.551, -298.615, 18.332, 38.230
-137.482, -299.221, 18.305, 38.263
-137.416, -299.828, 18.285, 38.296
-137.360, -300.434, 18.248, 38.329
-137.305, -301.038, 18.209, 38.362
-137.255, -301.642, 18.162, 38.395
-137.205, -302.244, 18.123, 38.428
-137.160, -302.846, 18.090, 38.461
-137.112, -303.446, 18.054, 38.494
-137.056, -304.044, 18.000, 38.527
-136.999, -304.641, 17.967, 38.560
-136.951, -305.237, 17.927, 38.593
-136.912, -305.831, 17.871, 38.626
-136.882, -306.425, 17.806, 38.659
-136.859, -307.016, 17.776, 38.692
-136.833, -307.608, 17.770, 38.725
-136.802, -308.199, 17.749, 38.758
-136.765, -308.789, 17.704, 38.791
-136.729, -309.378, 17.673, 38.824
-136.702, -309.965, 17.628, 38.857
-136.685, -310.551, 17.565, 38.890
-136.673, -311.135, 17.532, 38.923
-136.654, -311.718, 17.505, 38.956
-136.637, -312.301, 17.487, 38.989
-136.618, -312.884, 17.460, 39.022
-136.603, -313.465, 17.428, 39.055
-136.596, -314.044, 17.381, 39.088
-136.599, -314.622, 17.321, 39.121
-136.605, -315.198, 17.293, 39.154
-136.606, -315.774, 17.268, 39.187
-136.610, -316.349, 17.250, 39.220
-136.613, -316.924, 17.224, 39.253
-136.619, -317.497, 17.196, 39.286
-136.624, -318.070, 17.160, 39.319
-136.632, -318.641, 17.128, 39.352
-136.648, -319.210, 17.087, 39.385
-136.673, -319.778, 17.036, 39.418
-136.708, -320.343, 16.978, 39.451
-136.751, -320.906, 16.955, 39.484
-136.792, -321.470, 16.955, 39.517
-136.828, -322.034, 16.941, 39.550
-136.869, -322.597, 16.926, 39.583
-136.911, -323.159, 16.896, 39.616
-136.957, -323.719, 16.859, 39.649
-137.013, -324.277, 16.808, 39.682
-137.070, -324.833, 16.778, 39.715
-137.133, -325.388, 16.745, 39.748
-137.197, -325.942, 16.729, 39.781
-137.267, -326.495, 16.704, 39.814
-137.338, -327.046, 16.685, 39.847
-137.415, -327.596, 16.650, 39.880
-137.503, -328.142, 16.593, 39.913
-137.596, -328.686, 16.561, 39.946
-137.686, -329.230, 16.543, 39.979
-137.774, -329.774, 16.522, 40.012
-137.867, -330.316, 16.504, 40.045
-137.959, -330.858, 16.477, 40.078
-138.056, -331.398, 16.448, 40.111
-138.160, -331.935, 16.404, 40.144
-138.274, -332.468, 16.348, 40.177
-138.398, -332.996, 16.287, 40.210
-138.529, -333.522, 16.261, 40.243
-138.659, -334.048, 16.263, 40.276
-138.785, -334.575, 16.258, 40.309
-138.916, -335.101, 16.253, 40.342
-139.048, -335.626, 16.230, 40.375
-139.184, -336.149, 16.196, 40.408
-139.330, -336.667, 16.142, 40.441
-139.484, -337.180, 16.079, 40.474
-139.644, -337.690, 16.050, 40.507
-139.799, -338.202, 16.031, 40.540
-139.958, -338.712, 16.023, 40.573
-140.116, -339.222, 16.013, 40.606
-140.279, -339.730, 15.998, 40.639
-140.441, -340.237, 15.972, 40.672
-140.606, -340.743, 15.943, 40.705
-140.779, -341.244, 15.902, 40.738
-140.961, -341.740, 15.851, 40.771
-141.148, -342.233, 15.838, 40.804
-141.330, -342.728, 15.831, 40.837
-141.506, -343.225, 15.803, 40.870
-141.682, -343.722, 15.785, 40.903
-141.868, -344.213, 15.748, 40.936
-142.063, -344.698, 15.691, 40.969
-142.266, -345.178, 15.627, 41.002
-142.475, -345.653, 15.598, 41.035
-142.684, -346.129, 15.602, 41.068
-142.889, -346.607, 15.599, 41.101
-143.090, -347.087, 15.575, 41.134
-143.291, -347.565, 15.567, 41.167
-143.501, -348.040, 15.543, 41.200
-143.720, -348.508, 15.496, 41.233
-143.942, -348.973, 15.475, 41.266
-144.157, -349.441, 15.458, 41.299
-144.366, -349.912, 15.424, 41.332
-144.573, -350.383, 15.417, 41.365
-144.789, -350.849, 15.406, 41.398
-145.012, -351.311, 15.385, 41.431
-145.238, -351.772, 15.400, 41.464
-145.458, -352.236, 15.414, 41.497
-145.671, -352.704, 15.414, 41.530
-145.882, -353.174, 15.450, 41.563
-146.102, -353.641, 15.476, 41.596
-146.329, -354.105, 15.487, 41.629
-146.560, -354.568, 15.536, 41.662
-146.786, -355.036, 15.578, 41.695
-147.004, -355.508, 15.602, 41.728
-147.221, -355.983, 15.664, 41.761
-147.447, -356.455, 15.712, 41.794
-147.681, -356.925, 15.741, 41.827
-147.918, -357.396, 15.810, 41.860
-148.150, -357.871, 15.868, 41.893
-148.376, -358.351, 15.907, 41.926
-148.600, -358.834, 15.984, 41.959
-148.833, -359.315, 16.045, 41.992
-149.074, -359.794, 16.086, 42.025
-149.319, -360.273, 16.166, 42.058
-149.559, -360.758, 16.234, 42.091
-149.793, -361.248, 16.283, 42.124
-150.026, -361.741, 16.369, 42.157
-150.267, -362.232, 16.437, 42.190
-150.517, -362.722, 16.485, 42.223
-150.770, -363.212, 16.572, 42.256
-151.019, -363.707, 16.646, 42.289
-151.261, -364.208, 16.700, 42.322
-151.503, -364.712, 16.792, 42.355
-151.754, -365.215, 16.865, 42.388
-152.012, -365.716, 16.917, 42.421
-152.275, -366.217, 17.007, 42.454
-152.533, -366.725, 17.086, 42.487
-152.785, -367.237, 17.142, 42.520
-153.036, -367.753, 17.237, 42.553
-153.296, -368.268, 17.313, 42.586
-153.564, -368.781, 17.367, 42.619
-153.837, -369.294, 17.460, 42.652
-154.104, -369.813, 17.540, 42.685
-154.366, -370.338, 17.599, 42.718
-154.627, -370.866, 17.696, 42.751
-154.897, -371.393, 17.773, 42.784
-155.175, -371.918, 17.828, 42.817
-155.457, -372.444, 17.922, 42.850
-155.735, -372.975, 18.003, 42.883
-156.006, -373.512, 18.063, 42.916
-156.277, -374.053, 18.160, 42.949
-156.557, -374.592, 18.237, 42.982
-156.845, -375.129, 18.293, 43.015
-157.137, -375.667, 18.387, 43.048
-157.425, -376.210, 18.469, 43.081
-157.707, -376.760, 18.528, 43.114
-157.988, -377.312, 18.626, 43.147
-158.277, -377.864, 18.703, 43.180
-158.576, -378.413, 18.759, 43.213
-158.878, -378.963, 18.852, 43.246
-159.176, -379.518, 18.934, 43.279
-159.468, -380.080, 18.993, 43.312
-159.760, -380.645, 19.090, 43.345
-160.060, -381.208, 19.167, 43.378
-160.368, -381.769, 19.222, 43.411
-160.681, -382.331, 19.315, 43.444
-160.989, -382.899, 19.396, 43.477
-161.292, -383.472, 19.454, 43.510
-161.594, -384.049, 19.551, 43.543
-161.904, -384.624, 19.627, 43.576
-162.222, -385.197, 19.681, 43.609
-162.546, -385.771, 19.774, 43.642
-162.864, -386.350, 19.853, 43.675
-163.177, -386.935, 19.911, 43.708
-163.484, -387.525, 19.953, 43.741
-163.786, -388.120, 20.032, 43.774
-164.092, -388.715, 20.123, 43.807
-164.406, -389.311, 20.192, 43.840
-164.725, -389.905, 20.245, 43.873
-165.048, -390.501, 20.341, 43.906
-165.364, -391.103, 20.420, 43.939
-165.673, -391.711, 20.476, 43.972
-165.981, -392.322, 20.568, 44.005
-166.297, -392.933, 20.642, 44.038
-166.621, -393.542, 20.690, 44.071
-166.950, -394.151, 20.777, 44.104
-167.273, -394.765, 20.848, 44.137
-167.590, -395.385, 20.893, 44.170
-167.900, -396.009, 20.923, 44.203
-168.206, -396.638, 20.990, 44.236
-168.516, -397.267, 21.069, 44.269
-168.832, -397.896, 21.128, 44.302
-169.155, -398.523, 21.172, 44.335
-169.480, -399.152, 21.256, 44.368
-169.799, -399.787, 21.325, 44.401
-170.111, -400.427, 21.371, 44.434
-170.416, -401.071, 21.401, 44.467
-170.715, -401.720, 21.465, 44.500
-171.019, -402.370, 21.543, 44.533
-171.328, -403.020, 21.588, 44.566
-171.643, -403.667, 21.592, 44.599
-171.959, -404.314, 21.586, 44.632
-172.266, -404.962, 21.527, 44.665
-172.564, -405.611, 21.418, 44.698
-172.857, -406.257, 21.298, 44.731
-173.156, -406.896, 21.161, 44.764
-173.452, -407.531, 21.022, 44.797
-173.738, -408.165, 20.882, 44.830
-174.024, -408.795, 20.756, 44.863
-174.304, -409.423, 20.639, 44.896
-174.583, -410.048, 20.536, 44.929
-174.867, -410.668, 20.436, 44.962
-175.148, -411.286, 20.354, 44.995
-175.420, -411.905, 20.275, 45.028
-175.692, -412.522, 20.212, 45.061
-175.960, -413.138, 20.153, 45.094
-176.218, -413.757, 20.087, 45.127
-176.472, -414.375, 20.049, 45.160
-176.731, -414.990, 20.010, 45.193
-176.989, -415.605, 19.989, 45.226
-177.248, -416.219, 19.967, 45.259
-177.505, -416.834, 19.961, 45.292
-177.754, -417.451, 19.949, 45.325
-178.003, -418.068, 19.954, 45.358
-178.248, -418.687, 19.955, 45.391
-178.484, -419.308, 19.942, 45.424
-178.717, -419.931, 19.960, 45.457
-178.956, -420.553, 19.968, 45.490
-179.193, -421.176, 19.995, 45.523
-179.432, -421.800, 20.015, 45.556
-179.669, -422.425, 20.052, 45.589
-179.899, -423.053, 20.074, 45.622
-180.120, -423.685, 20.081, 45.655
-180.340, -424.319, 20.119, 45.688
-180.566, -424.951, 20.138, 45.721
-180.800, -425.580, 20.128, 45.754
-181.037, -426.208, 20.130, 45.787
-181.266, -426.839, 20.116, 45.820
-181.487, -427.470, 20.068, 45.853
-181.699, -428.102, 20.000, 45.886
-181.902, -428.735, 19.922, 45.919
-182.096, -429.367, 19.875, 45.952
-182.288, -430.000, 19.858, 45.985
-182.486, -430.631, 19.828, 46.018
-182.689, -431.259, 19.789, 46.051
-182.893, -431.887, 19.790, 46.084
-183.087, -432.518, 19.793, 46.117
-183.271, -433.151, 19.781, 46.150
